"instrument_key","exchange_token","tradingsymbol","name","last_price","expiry","strike","tick_size","lot_size","instrument_type","option_type","exchange"
"BSE_EQ|IN2020220124","810918","764KERSDL34","764KERSDL34","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN3120220261","810919","757TAMSDL33","757TAMSDL33","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN3120220287","810920","762TAMSDL43","762TAMSDL43","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1520220204","810921","763GUJSDL32","763GUJSDL32","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN002023Z075","804757","364TB090524","364TB090524","93.46","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1520220220","810923","760GUJSDL35","760GUJSDL35","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1520220238","810924","768GUJSDL30","768GUJSDL30","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN2120220073","810925","762MPSDL34","762MPSDL34","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1520220246","810926","766GUJSDL30","766GUJSDL30","101.3","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN2120220081","810927","759MP2038","759MP2038","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE231C01019","516016","SHREYANIND","SHREYANS INDUSTRIES LTD","239.15","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1520220253","810929","771GUJSDL33","771GUJSDL33","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN2220220189","810930","774MAHSDL33","774MAHSDL33","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1520220279","810931","771GUJSDL34","771GUJSDL34","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1520220295","810933","772GUJSDL35","772GUJSDL35","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE733A01018","516022","STARPAPER","STAR PAPER MILLS LTD","240.1","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1520220287","810935","768GUJSDL33","768GUJSDL33","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN2120220131","810936","774MPSDL43","774MPSDL43","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN4520220455","810937","778TLSDL34","778TLSDL34","100.5","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN2220220239","810938","772MAH32","772MAH32","100.5","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN2220220254","810939","773MAHSDL32","773MAHSDL32","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1520220337","810940","749GUJSDL28","749GUJSDL28","102.15","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN2120220149","810941","777MPSDL47","777MPSDL47","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE551D01018","516030","PAKKA","PAKKA LIMITED","314.05","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN2220230014","810943","736MAHSDL28","736MAHSDL28","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1520230013","810945","738GUJSDL30","738GUJSDL30","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1020230067","810946","747APSDL37","747APSDL37","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN3120230021","810947","739TNSDL33","739TNSDL33","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1520230021","810948","727GUJSDL31","727GUJSDL31","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN2220230030","810949","72MAHSDL28","72MAHSDL28","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE737E01011","516038","SOMAPPR","SOMA PAPERS  INDUSTRIES LTD","44.52","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1520230039","810951","718GUJSDL28","718GUJSDL28","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN3120230070","810952","735TNSDL33","735TNSDL33","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN2220230105","810953","740MHSDL32","740MHSDL32","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1620230129","810954","744HRSDL32","744HRSDL32","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN2020230081","810955","736KERSDL38","736KERSDL38","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN2220230055","810956","733MAHSDL31","733MAHSDL31","98.7","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN2920150355","810957","839RAJSDL26","839RAJSDL26","105.1","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN2220230063","810958","732MHSDL32","732MHSDL32","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN3120230179","810959","739TNSDL33A","739TNSDL33A","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN3120230195","810960","743TNSDL43","743TNSDL43","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN3120230211","810961","744TNSDL33","744TNSDL33","100.05","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN3120230229","810962","743TNSDL33","743TNSDL33","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1020230471","810963","744APSDL36","744APSDL36","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1520230070","810964","745GUJSDL31","745GUJSDL31","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN2220230113","810965","746MHSDL33","746MHSDL33","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN2220230121","810966","747MHSDL34","747MHSDL34","100.15","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1920230068","810967","770KARSDL33","770KARSDL33","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN2220230139","810968","771MHSDL33","771MHSDL33","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE265B01019","506532","NITTAGELA","NITTA GELATIN INDIA LTD","925.5","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN3120230310","810970","765TNSDL30","765TNSDL30","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN2220230154","810971","77MAHSDL33","77MAHSDL33","95.2","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1520230104","810972","758GUJSDL26","758GUJSDL26","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1520230112","810973","765GUJSDL29","765GUJSDL29","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE497C01016","516062","NATPLY","NATIONAL PLYWOOD INDUSTRIES LT","5.63","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1520230120","810975","766GJSDL30","766GJSDL30","99.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE570D01018","516064","ARROWGREEN","ARROW GREENTECH LIMITED","401.8","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1420230204","810977","767GOASDL33","767GOASDL33","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1520230146","810978","740GUJSDL26","740GUJSDL26","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1920230167","810979","774KARSDL34","774KARSDL34","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1520230187","810980","764GUJSDL31","764GUJSDL31","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1520230195","810981","766GUJSDL32","766GUJSDL32","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN2220230188","810982","773MAHSDL36","773MAHSDL36","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1520230229","810983","763GUJSDL33","763GUJSDL33","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE270I01022","516072","VISHNU","VISHNU CHEMICALS LTD","289.9","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1920230241","810985","767KARSDL42","767KARSDL42","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1520230245","810986","76GUJSDL33","76GUJSDL33","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN2220230204","810987","763MAHSDL36","763MAHSDL36","90.1","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN3120230401","810988","76TAMSDL31","76TAMSDL31","99.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1520230260","810989","742GUJSDL31","742GUJSDL31","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE699D01015","516078","JUMBO","JUMBO BAG LTD","43.89","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN2220230220","810991","749MAHSDL36","749MAHSDL36","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN4520230439","810992","744TELSDL46","744TELSDL46","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN1520230286","810993","742GUJSDL33","742GUJSDL33","100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE740D01017","516082","NRAIL","NRAGARWAL INDUSTRIES LTD","451.55","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE071G07603","974835","IHFC120523","IHFCL12528CP","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE121A07RC3","974836","825CIFCL26","CIFCL82515526PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE01A207120","974837","880JMFHL27","JMFHLL88015527PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE896L07876","974839","995ICFL25A","ICFL99515525PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE896L07884","974840","995ICFL26","ICFL99525526PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE040A08955","974841","77HDFCB28","HDFCB7716528PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE00V208108","974842","810JDFPL24","JDFPL221124PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE302E07458","937983","SFL26","SFL29426NCD","1025.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE105C01023","516092","3PLAND","3P LAND HOLDINGS LTD","32.3","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE432R08065","974845","910SHFL33","SHFL91019533PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE134E08MO2","974846","737PFCL26","PFCL73722526PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE916DA7SI9","974847","7835KMPL26","KMPL7835010726PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE384D01022","516096","SANPA","SANGAL PAPERS LTD","185.3","",,"0.05","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE07HK07460","974849","1058KSPL24","KSPL105826524PVT","25000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE810C01044","516098","VENTURA","VENTURA TEXTILES LTD","10.3","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE435D07086","974851","MCILXIRR25","MCILXIRR26725PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE296A07SM0","974852","772BFL33","BFL77223533PVT","1006532.51","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE883F07306","974853","85AHFL26","AHFL8526526PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0NPQ07030","974854","AIPPZC27B","AIPPLZC271227PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0AY207038","974855","1003RSGP25","RSGPL100323125PVT","100921.99","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0PKY07014","974856","1050MPPL26","MPPL105024526PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE265J07548","974857","1020JMFA26","JMFARCL102027426PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE538D01015","516106","SHKARTP","SHREE KARTHIK PAPERS LTD","11.39","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE121H08099","955027","869ILFSL26","ILFSL869290926PVT","1000.0","",,"0.01","1000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE088G01014","516108","STHINPA","SOUTH INDIA PAPER MILLS LTD","83.69","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE146N01016","516110","FAMILYCARE","FAMILY CARE HOSPITALS LIMITED","8.88","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE007N08023","974863","9FFSL30","FFSL926430PVT","106688.5","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0PVI15017","974864","PAT100326","PAT10326PTC","93788.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE891K07853","974865","795AFL28","AFL79526052028PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE377Y07425","974866","778BHFL26","BHFL77826526PVT","1000000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE760I07011","958831","1164MECL29","MECL116410629PVT","1110000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE028U08032","974868","3JCL26","JCL330626PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE651J07911","974869","881JMFSL26","JMFCSL88129526PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE651J07929","974870","891JMCSL26","JMFCSL89130623PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE087P07337","974871","952AFS26","AFSL9522129526PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE087P07329","974872","9522AFS26","AFSL9522129626PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE652X07134","974873","840MHL33","MHL84030533PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE787H08055","974874","746IIFCL33","IIFCL74631533PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE055I07131","974875","86GRIHF24","GHF86291124PVT","100282.74","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE342T07361","974876","2NFL24","NFL2291124PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE055A08037","974877","810CTIL26","CTIL81025042026PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE432R07380","974878","880SHFL26","SHFL88011226PVT","100001.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0PZX15017","974879","1075MFLP25","MFIP107517225PTC","1.0","",,"0.01","1000000","EQUITY",,"BSE_EQ"
"BSE_EQ|INE040A08922","974880","780HDFCB25","HDFCB7802625PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE046W07248","974881","11MML26A","MML115626PVT","100600.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0CCU07082","974882","775MBPR26","MBPR77530626REIT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE08Z607067","974883","955VFPL26","VFIPL9552626PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE07HK07486","974884","1025KSPL24","KSPL102561224PVT","75000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0BUS07AA5","974886","817IML24","IML8175924PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE583D07364","974887","1025UCL24","UCL102561224PVT","66666.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE02UG07017","974888","975PCL2026","PCL97506062026PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE651J07945","974889","9JMFCSL26A","JMFCSL98626PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE651J07937","974890","9JMFCSL27","JMFCSL98627PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE296A07SN8","974891","773BFL28","BFL7737628PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE860H07IM9","974892","79ABF28","ABFL798628PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0BUS07AB3","974893","1IML24","IML15924PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE01HV07395","974894","890VCL25","VCL89013525PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE889K08038","974895","1135ATIP28","ATIPL113511628PVT","92500.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0Q4S15014","974896","841LGS725","LGS78417520925PTC","3.083342121E7","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0NES07022","974897","116KFPL25","1160KFPL310125PVT","55000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE020B08EL2","974898","744REC26","744RL30426PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE020B08EK4","974899","746REC28","746RL30628PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE040A08AF2","974900","775HDFCB33","HDFCB77513633PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE850M07459","974901","9NAC24","NAC912724PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE572J07588","974902","10SSFL25","10SSFL12625PVT","62500.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE401Y08017","974903","975HHFL30","975HHFL12630PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE790Z07053","974904","785IT40","IT785RESET RATE31340P","98470.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE128S07598","974905","91FSBFL26","FSBFL91151226PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0KUG08019","974906","743NBFID33","NABFID74316633PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE681R08026","974907","NBSPGSEC24","NBSPLGSEC141224PVT","100257.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0NDH07019","974908","786NST26","NST78616626PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0NDH07027","974909","8NST28","NST816628PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE163N08263","974910","837OPAL26","OPAL83716626PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE918K07KJ1","974911","NWFL26","NWFL141226PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE055I07156","974912","865GRIHF25","GHF86516925PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|IN002023Z133","804775","364TB200624","364TB200624","93.59","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE519Q08160","974914","1075FSFB28","1075FSFBL151228PVT","65600.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE296G07127","974915","1030MCSL25","MCSL1030310525PVT","99000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE134E08MP9","974916","748PFCL38","PFCL74819638PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0NZ807013","974917","7MHPL26","MPHL715626PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE651J07952","974918","880JMFCS25","JMFCSL880191225PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE836B07725","974919","11SCNL25","SCNL1120625PVT","97500.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE146O08225","974920","950HLFL33","HLFL95022633PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0JPG07070","974921","8MWML24","MWML8171124PVT","42422.16","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE523H07BX5","974922","88JMFPL25","JMFPL88231225PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE08XP07142","974923","115AKAR24","ACAPL115311024PVT","50000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE237A08973","974924","755KMBL30","KMBL75524630PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE07HK07502","974925","1048KSPL24","KSPL104824624PVT","50000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE814O07410","974926","1150NEO24","NGCPL27624PVT","50000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE007N07041","974927","FFSL27","FFSLSBIMCLR82526627PVT","87500.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE860H08EI4","974928","803ABF33","ABFL80324633PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE055I07164","974929","865GHFL25","GHF86526625PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE721A07RO5","974930","SFLREPO25","SFLREPO RATE SPREAD26625","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE721A07PA8","936784","931SFL26","SFL93122826NCD","987.01","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0NES07030","974932","1165KFPL25","KFPL116522225PVT","55400.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE537P07711","974933","795IIL28A","IIDL79527628PVT","1000000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE523H07BY3","974934","890JFPL26","JFPL890241226PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE523H07BZ0","974935","890JFPL25","JMPL890261225PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE245A08216","973018","705TPCL26","TPCL70523226PVT","1000000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE213A08016","959844","525ONGC25","ONGC52511425PVT","1000000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE01ZK07IG0","974938","HFL280623","HFL281228PVT","105180.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE053F08312","974939","741IRFC26","IRFC741151026PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE053F08320","974940","745IRFC28","IRFC745131028PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE220B08100","974941","807KPIL26","KPIL80729626PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0HCI07011","974942","12ECPL27","ECPL1225627PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE160A08274","974944","774PNB38","PNB77430638PVT","1.0E7","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE027E07AZ1","937011","815LTFH24","LTFH815231224NCD","1040.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE219O07362","974946","GIPLZC26","GIPLZC30426PVT","111100.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE756I07ET1","974947","HDBFSLRE26","HDBFSLRESET RATE080526PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE896L07918","974948","995ISCFL25","ISCFL99530325PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE896L07892","974949","995ICFL25C","ICFL99530625PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE484J08048","974950","815GPL26","GPL81503726PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE484J08030","974951","825GPL28","GPL82503728PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE07HK07510","974952","1058KSP24A","KSPL10585724PVT","50000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE658F08037","974953","849KIIFB27","KIIFB8492727PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE658F08011","974954","849KIIFB28","KIIFB84903728PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE0QFF15014","974955","915PLUM26","PLUM915251026PTC","3653633.6","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE658F08045","974956","849KIIFB29","KIIFB8493729PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE756I08181","958834","885HFSL29","HFSL8857629PVT","1000000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE658F08052","974958","849KIIFB31","KIIFB84903731PVT","100549.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE658F08078","974959","849KIIFB32","KIIFB8492732PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE658F08060","974960","849KIIFB33","KIIFB8494733PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE818F07179","974711","890KFC31","KFC89031331PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE814O07428","974962","12NEO24","NGPL1271224PVT","50000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE519Q08178","974963","1075FSFB29","FSFBL10755129PVT","101000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE537P07729","974964","795IIL28","IIFL79551028PVT","1000000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE432R07398","974965","89SHFL33","SHFL895733PVT","100000.0","",,"0.01","1","EQUITY",,"BSE_EQ"
"BSE_EQ|INE046W07255","974966","1075MMF26","MML10757726PVT","100500.0","",,"0.01","1","EQUITY",,"BSE_EQ"
